time,latitude,longitude,depth,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
,-15.64125,-74.98,,,,,,,,,,,,,,,,,,
,-15.641806,-74.978611,,,,,,,,,,,,,,,,,,
,-15.642083,-74.977222,,,,,,,,,,,,,,,,,,
,-15.642361,-74.976111,,,,,,,,,,,,,,,,,,
,-15.642917,-74.975,,,,,,,,,,,,,,,,,,
,-15.643472,-74.973611,,,,,,,,,,,,,,,,,,
,-15.644306,-74.972778,,,,,,,,,,,,,,,,,,
,-15.645417,-74.971389,,,,,,,,,,,,,,,,,,
,-15.646806,-74.97,,,,,,,,,,,,,,,,,,
,-15.647917,-74.968611,,,,,,,,,,,,,,,,,,
,-15.649028,-74.9675,,,,,,,,,,,,,,,,,,
,-15.650694,-74.966667,,,,,,,,,,,,,,,,,,
,-15.652361,-74.965556,,,,,,,,,,,,,,,,,,
,-15.654306,-74.965,,,,,,,,,,,,,,,,,,
,-15.655694,-74.964444,,,,,,,,,,,,,,,,,,
,-15.657361,-74.963333,,,,,,,,,,,,,,,,,,
,-15.658472,-74.9625,,,,,,,,,,,,,,,,,,
,-15.659861,-74.961111,,,,,,,,,,,,,,,,,,
,-15.660972,-74.960278,,,,,,,,,,,,,,,,,,
,-15.662083,-74.959167,,,,,,,,,,,,,,,,,,
,-15.663194,-74.958056,,,,,,,,,,,,,,,,,,
,-15.664028,-74.957222,,,,,,,,,,,,,,,,,,
,-15.664861,-74.956111,,,,,,,,,,,,,,,,,,
,-15.665972,-74.955,,,,,,,,,,,,,,,,,,
,-15.666528,-74.953889,,,,,,,,,,,,,,,,,,
,-15.66875,-74.952222,,,,,,,,,,,,,,,,,,
,-15.669583,-74.951389,,,,,,,,,,,,,,,,,,
,-15.670139,-74.950278,,,,,,,,,,,,,,,,,,
,-15.670972,-74.949722,,,,,,,,,,,,,,,,,,
,-15.671806,-74.948333,,,,,,,,,,,,,,,,,,
,-15.650694,-74.994722,,,,,,,,,,,,,,,,,,
,-15.651528,-74.9925,,,,,,,,,,,,,,,,,,
,-15.651806,-74.991389,,,,,,,,,,,,,,,,,,
,-15.647361,-74.995556,,,,,,,,,,,,,,,,,,
,-15.648194,-74.994722,,,,,,,,,,,,,,,,,,
,-15.648472,-74.994444,,,,,,,,,,,,,,,,,,
,-15.648472,-74.995,,,,,,,,,,,,,,,,,,
,-15.64875,-74.995833,,,,,,,,,,,,,,,,,,
,-15.64875,-74.9975,,,,,,,,,,,,,,,,,,
,-15.643472,-75.013333,,,,,,,,,,,,,,,,,,
,-15.642083,-75.016111,,,,,,,,,,,,,,,,,,
,-15.640972,-75.021111,,,,,,,,,,,,,,,,,,
,-15.641528,-74.978333,,,,,,,,,,,,,,,,,,
,-15.642639,-74.978056,,,,,,,,,,,,,,,,,,
,-15.643472,-74.977778,,,,,,,,,,,,,,,,,,
,-15.644028,-74.977222,,,,,,,,,,,,,,,,,,
,-15.644861,-74.976944,,,,,,,,,,,,,,,,,,
,-15.645694,-74.976667,,,,,,,,,,,,,,,,,,
,-15.646806,-74.977222,,,,,,,,,,,,,,,,,,
,-15.648194,-74.978333,,,,,,,,,,,,,,,,,,
,-15.649028,-74.978056,,,,,,,,,,,,,,,,,,
,-15.650139,-74.977778,,,,,,,,,,,,,,,,,,
,-15.65125,-74.976667,,,,,,,,,,,,,,,,,,
,-15.652083,-74.975278,,,,,,,,,,,,,,,,,,
,-15.653194,-74.973611,,,,,,,,,,,,,,,,,,
,-15.654306,-74.971944,,,,,,,,,,,,,,,,,,
,-15.655694,-74.97,,,,,,,,,,,,,,,,,,
,-15.656806,-74.968056,,,,,,,,,,,,,,,,,,
,-15.645139,-74.988333,,,,,,,,,,,,,,,,,,
,-15.622083,-75.0625,,,,,,,,,,,,,,,,,,
,-15.62375,-75.060278,,,,,,,,,,,,,,,,,,
,-15.624583,-75.059444,,,,,,,,,,,,,,,,,,
,-15.62375,-75.059722,,,,,,,,,,,,,,,,,,
,-15.622917,-75.060278,,,,,,,,,,,,,,,,,,
,-15.622361,-75.061667,,,,,,,,,,,,,,,,,,
,-15.621528,-75.063056,,,,,,,,,,,,,,,,,,
,-15.620417,-75.064444,,,,,,,,,,,,,,,,,,
,-15.619306,-75.065833,,,,,,,,,,,,,,,,,,
,-15.617917,-75.068333,,,,,,,,,,,,,,,,,,
,-15.617083,-75.07,,,,,,,,,,,,,,,,,,
,-15.614583,-75.074722,,,,,,,,,,,,,,,,,,
,-15.613472,-75.076944,,,,,,,,,,,,,,,,,,
,-15.612917,-75.0775,,,,,,,,,,,,,,,,,,
,-15.609583,-75.0825,,,,,,,,,,,,,,,,,,
,-15.609861,-75.081111,,,,,,,,,,,,,,,,,,
,-15.610694,-75.08,,,,,,,,,,,,,,,,,,
,-15.611528,-75.078889,,,,,,,,,,,,,,,,,,
,-15.612083,-75.077222,,,,,,,,,,,,,,,,,,
,-15.649861,-75.018611,,,,,,,,,,,,,,,,,,
,-15.650139,-75.018056,,,,,,,,,,,,,,,,,,
,-15.649861,-75.017778,,,,,,,,,,,,,,,,,,
,-15.650139,-75.017222,,,,,,,,,,,,,,,,,,
,-15.649861,-75.018056,,,,,,,,,,,,,,,,,,
,-15.648194,-75.019722,,,,,,,,,,,,,,,,,,
,-15.646806,-75.021667,,,,,,,,,,,,,,,,,,
,-15.645417,-75.023889,,,,,,,,,,,,,,,,,,
,-15.644306,-75.025833,,,,,,,,,,,,,,,,,,
,-15.643194,-75.0275,,,,,,,,,,,,,,,,,,
,-15.642083,-75.028889,,,,,,,,,,,,,,,,,,
,-15.641528,-75.030556,,,,,,,,,,,,,,,,,,
,-15.640417,-75.032222,,,,,,,,,,,,,,,,,,
,-15.639583,-75.033889,,,,,,,,,,,,,,,,,,
,-15.638472,-75.035556,,,,,,,,,,,,,,,,,,
,-15.637917,-75.037222,,,,,,,,,,,,,,,,,,
,-15.637639,-75.038611,,,,,,,,,,,,,,,,,,
,-15.637361,-75.040278,,,,,,,,,,,,,,,,,,
,-15.617083,-75.018056,,,,,,,,,,,,,,,,,,
,-15.61875,-75.0175,,,,,,,,,,,,,,,,,,
,-15.620139,-75.0175,,,,,,,,,,,,,,,,,,
,-15.621528,-75.017222,,,,,,,,,,,,,,,,,,
,-15.622917,-75.017222,,,,,,,,,,,,,,,,,,
,-15.624028,-75.016667,,,,,,,,,,,,,,,,,,
,-15.626528,-75.016111,,,,,,,,,,,,,,,,,,
,-15.627639,-75.015833,,,,,,,,,,,,,,,,,,
,-15.628472,-75.015278,,,,,,,,,,,,,,,,,,
,-15.629861,-75.014722,,,,,,,,,,,,,,,,,,
,-15.630694,-75.014444,,,,,,,,,,,,,,,,,,
,-15.631806,-75.014167,,,,,,,,,,,,,,,,,,
,-15.632917,-75.014444,,,,,,,,,,,,,,,,,,
,-15.63375,-75.013611,,,,,,,,,,,,,,,,,,
,-15.634583,-75.012778,,,,,,,,,,,,,,,,,,
,-15.635417,-75.011944,,,,,,,,,,,,,,,,,,
,-15.635972,-75.011111,,,,,,,,,,,,,,,,,,
,-15.63625,-75.010278,,,,,,,,,,,,,,,,,,
,-15.637083,-75.010278,,,,,,,,,,,,,,,,,,
,-15.637639,-75.009167,,,,,,,,,,,,,,,,,,
,-15.638194,-75.008611,,,,,,,,,,,,,,,,,,
,-15.63875,-75.007778,,,,,,,,,,,,,,,,,,
,-15.639583,-75.007222,,,,,,,,,,,,,,,,,,
,-15.640139,-75.006111,,,,,,,,,,,,,,,,,,
,-15.641528,-75.006111,,,,,,,,,,,,,,,,,,
,-15.643472,-75.006111,,,,,,,,,,,,,,,,,,
,-15.645417,-75.005,,,,,,,,,,,,,,,,,,
,-15.646528,-75.004167,,,,,,,,,,,,,,,,,,
,-15.648472,-75.003333,,,,,,,,,,,,,,,,,,
,-15.650139,-75.0025,,,,,,,,,,,,,,,,,,
,-15.652083,-75.001111,,,,,,,,,,,,,,,,,,
,-15.654028,-75.000278,,,,,,,,,,,,,,,,,,
,-15.655972,-74.999167,,,,,,,,,,,,,,,,,,
,-15.658194,-74.998333,,,,,,,,,,,,,,,,,,
,-15.660694,-74.997222,,,,,,,,,,,,,,,,,,
,-15.662639,-74.996389,,,,,,,,,,,,,,,,,,
,-15.664583,-74.995556,,,,,,,,,,,,,,,,,,
,-15.665417,-74.995,,,,,,,,,,,,,,,,,,
,-15.617361,-75.078889,,,,,,,,,,,,,,,,,,
,-15.619028,-75.078056,,,,,,,,,,,,,,,,,,
,-15.620417,-75.077222,,,,,,,,,,,,,,,,,,
,-15.62125,-75.076111,,,,,,,,,,,,,,,,,,
,-15.621806,-75.074722,,,,,,,,,,,,,,,,,,
,-15.620417,-75.075,,,,,,,,,,,,,,,,,,
,-15.619583,-75.075833,,,,,,,,,,,,,,,,,,
,-15.618472,-75.076944,,,,,,,,,,,,,,,,,,
,-15.617361,-75.078333,,,,,,,,,,,,,,,,,,
,-15.615972,-75.08,,,,,,,,,,,,,,,,,,
,-15.614583,-75.081389,,,,,,,,,,,,,,,,,,
,-15.613194,-75.082778,,,,,,,,,,,,,,,,,,
,-15.611528,-75.084167,,,,,,,,,,,,,,,,,,
,-15.610139,-75.085556,,,,,,,,,,,,,,,,,,
,-15.608194,-75.087222,,,,,,,,,,,,,,,,,,
,-15.607083,-75.088889,,,,,,,,,,,,,,,,,,
,-15.619028,-75.08,,,,,,,,,,,,,,,,,,
,-15.620417,-75.078889,,,,,,,,,,,,,,,,,,
,-15.621806,-75.0775,,,,,,,,,,,,,,,,,,
,-15.623194,-75.076389,,,,,,,,,,,,,,,,,,
,-15.624306,-75.074444,,,,,,,,,,,,,,,,,,
,-15.625417,-75.073056,,,,,,,,,,,,,,,,,,
,-15.626528,-75.071389,,,,,,,,,,,,,,,,,,
,-15.627639,-75.07,,,,,,,,,,,,,,,,,,
,-15.629028,-75.069167,,,,,,,,,,,,,,,,,,
,-15.630417,-75.0675,,,,,,,,,,,,,,,,,,
,-15.631528,-75.066389,,,,,,,,,,,,,,,,,,
,-15.633194,-75.065278,,,,,,,,,,,,,,,,,,
,-15.634306,-75.063889,,,,,,,,,,,,,,,,,,
,-15.635139,-75.0625,,,,,,,,,,,,,,,,,,
,-15.635972,-75.061389,,,,,,,,,,,,,,,,,,
,-15.636528,-75.06,,,,,,,,,,,,,,,,,,
,-15.636806,-75.031667,,,,,,,,,,,,,,,,,,
,-15.637917,-75.031389,,,,,,,,,,,,,,,,,,
,-15.639583,-75.031111,,,,,,,,,,,,,,,,,,
,-15.640694,-75.030556,,,,,,,,,,,,,,,,,,
,-15.640972,-75.029444,,,,,,,,,,,,,,,,,,
,-15.640972,-75.027778,,,,,,,,,,,,,,,,,,
,-15.640139,-75.0275,,,,,,,,,,,,,,,,,,
,-15.640417,-75.027778,,,,,,,,,,,,,,,,,,
,-15.63875,-75.028611,,,,,,,,,,,,,,,,,,
,-15.637361,-75.029444,,,,,,,,,,,,,,,,,,
,-15.63625,-75.030833,,,,,,,,,,,,,,,,,,
,-15.634861,-75.0325,,,,,,,,,,,,,,,,,,
,-15.632917,-75.033889,,,,,,,,,,,,,,,,,,
,-15.63125,-75.035833,,,,,,,,,,,,,,,,,,
,-15.629306,-75.037222,,,,,,,,,,,,,,,,,,
,-15.627361,-75.039167,,,,,,,,,,,,,,,,,,
,-15.62625,-75.041389,,,,,,,,,,,,,,,,,,
,-15.624861,-75.043056,,,,,,,,,,,,,,,,,,
,-15.614306,-75.046944,,,,,,,,,,,,,,,,,,
,-15.615417,-75.046111,,,,,,,,,,,,,,,,,,
,-15.61625,-75.045278,,,,,,,,,,,,,,,,,,
,-15.617639,-75.044722,,,,,,,,,,,,,,,,,,
,-15.619028,-75.043889,,,,,,,,,,,,,,,,,,
,-15.620417,-75.0425,,,,,,,,,,,,,,,,,,
,-15.621528,-75.041389,,,,,,,,,,,,,,,,,,
,-15.605694,-75.08,,,,,,,,,,,,,,,,,,
,-15.60625,-75.0825,,,,,,,,,,,,,,,,,,
,-15.608194,-75.081111,,,,,,,,,,,,,,,,,,
,-15.610139,-75.079444,,,,,,,,,,,,,,,,,,
,-15.610972,-75.078333,,,,,,,,,,,,,,,,,,
,-15.610694,-75.078611,,,,,,,,,,,,,,,,,,
,-15.610417,-75.078889,,,,,,,,,,,,,,,,,,
,-15.610417,-75.079722,,,,,,,,,,,,,,,,,,
,-15.609861,-75.081389,,,,,,,,,,,,,,,,,,
,-15.609028,-75.083056,,,,,,,,,,,,,,,,,,
,-15.60625,-75.086667,,,,,,,,,,,,,,,,,,
,-15.605139,-75.088333,,,,,,,,,,,,,,,,,,
,-15.602361,-75.093056,,,,,,,,,,,,,,,,,,
,-15.600972,-75.095278,,,,,,,,,,,,,,,,,,
,-15.599583,-75.097778,,,,,,,,,,,,,,,,,,
,-15.59875,-75.099722,,,,,,,,,,,,,,,,,,
,-15.598194,-75.101667,,,,,,,,,,,,,,,,,,
,-15.598194,-75.138889,,,,,,,,,,,,,,,,,,
,-15.599306,-75.137222,,,,,,,,,,,,,,,,,,
,-15.600139,-75.135,,,,,,,,,,,,,,,,,,
,-15.601528,-75.1325,,,,,,,,,,,,,,,,,,
,-15.602361,-75.130278,,,,,,,,,,,,,,,,,,
,-15.60375,-75.128056,,,,,,,,,,,,,,,,,,
,-15.604861,-75.125833,,,,,,,,,,,,,,,,,,
,-15.60625,-75.123333,,,,,,,,,,,,,,,,,,
,-15.608194,-75.120278,,,,,,,,,,,,,,,,,,
,-15.609583,-75.1175,,,,,,,,,,,,,,,,,,
,-15.611528,-75.115,,,,,,,,,,,,,,,,,,
,-15.612639,-75.111944,,,,,,,,,,,,,,,,,,
,-15.614861,-75.106667,,,,,,,,,,,,,,,,,,
,-15.615972,-75.104167,,,,,,,,,,,,,,,,,,
,-15.617361,-75.101111,,,,,,,,,,,,,,,,,,
,-15.61875,-75.098889,,,,,,,,,,,,,,,,,,
,-15.620139,-75.096389,,,,,,,,,,,,,,,,,,
,-15.62125,-75.093611,,,,,,,,,,,,,,,,,,
,-15.622083,-75.091111,,,,,,,,,,,,,,,,,,
,-15.624583,-75.085833,,,,,,,,,,,,,,,,,,
,-15.626528,-75.080833,,,,,,,,,,,,,,,,,,
,-15.627639,-75.078056,,,,,,,,,,,,,,,,,,
,-15.62875,-75.075556,,,,,,,,,,,,,,,,,,
,-15.630417,-75.073333,,,,,,,,,,,,,,,,,,
,-15.631806,-75.071389,,,,,,,,,,,,,,,,,,
,-15.632917,-75.069167,,,,,,,,,,,,,,,,,,
,-15.63375,-75.066667,,,,,,,,,,,,,,,,,,
,-15.634583,-75.064444,,,,,,,,,,,,,,,,,,
,-15.635694,-75.0625,,,,,,,,,,,,,,,,,,
,-15.636528,-75.060278,,,,,,,,,,,,,,,,,,
,-15.637083,-75.057222,,,,,,,,,,,,,,,,,,
,-15.638194,-75.055,,,,,,,,,,,,,,,,,,
,-15.620972,-75.0325,,,,,,,,,,,,,,,,,,
,-15.622083,-75.032222,,,,,,,,,,,,,,,,,,
,-15.62125,-75.033611,,,,,,,,,,,,,,,,,,
,-15.621528,-75.034722,,,,,,,,,,,,,,,,,,
,-15.620694,-75.036667,,,,,,,,,,,,,,,,,,
,-15.619861,-75.038611,,,,,,,,,,,,,,,,,,
,-15.617917,-75.043056,,,,,,,,,,,,,,,,,,
,-15.615139,-75.046667,,,,,,,,,,,,,,,,,,
,-15.614028,-75.048611,,,,,,,,,,,,,,,,,,
,-15.612917,-75.050556,,,,,,,,,,,,,,,,,,
,-15.611806,-75.0525,,,,,,,,,,,,,,,,,,
,-15.610694,-75.054167,,,,,,,,,,,,,,,,,,
,-15.609583,-75.056667,,,,,,,,,,,,,,,,,,
,-15.60875,-75.058611,,,,,,,,,,,,,,,,,,
,-15.597361,-75.069167,,,,,,,,,,,,,,,,,,
,-15.598472,-75.066667,,,,,,,,,,,,,,,,,,
,-15.599861,-75.064167,,,,,,,,,,,,,,,,,,
,-15.60125,-75.061667,,,,,,,,,,,,,,,,,,
,-15.602917,-75.058889,,,,,,,,,,,,,,,,,,
,-15.604861,-75.056111,,,,,,,,,,,,,,,,,,
,-15.608472,-75.050833,,,,,,,,,,,,,,,,,,
,-15.610417,-75.048056,,,,,,,,,,,,,,,,,,
,-15.612361,-75.045556,,,,,,,,,,,,,,,,,,
,-15.614028,-75.043056,,,,,,,,,,,,,,,,,,
,-15.615694,-75.040556,,,,,,,,,,,,,,,,,,
,-15.59125,-75.091667,,,,,,,,,,,,,,,,,,
,-15.592639,-75.089444,,,,,,,,,,,,,,,,,,
,-15.59375,-75.086944,,,,,,,,,,,,,,,,,,
,-15.594861,-75.084444,,,,,,,,,,,,,,,,,,
,-15.595694,-75.081667,,,,,,,,,,,,,,,,,,
,-15.595694,-75.081111,,,,,,,,,,,,,,,,,,
,-15.595417,-75.081111,,,,,,,,,,,,,,,,,,
,-15.595139,-75.081944,,,,,,,,,,,,,,,,,,
,-15.594583,-75.083056,,,,,,,,,,,,,,,,,,
,-15.593194,-75.085,,,,,,,,,,,,,,,,,,
,-15.592917,-75.086111,,,,,,,,,,,,,,,,,,
,-15.592361,-75.0875,,,,,,,,,,,,,,,,,,
,-15.59125,-75.089167,,,,,,,,,,,,,,,,,,
,-15.590417,-75.090833,,,,,,,,,,,,,,,,,,
,-15.589583,-75.092222,,,,,,,,,,,,,,,,,,
,-15.587083,-75.098056,,,,,,,,,,,,,,,,,,
,-15.586528,-75.1,,,,,,,,,,,,,,,,,,
,-15.60625,-75.060833,,,,,,,,,,,,,,,,,,
,-15.606806,-75.058889,,,,,,,,,,,,,,,,,,
,-15.607917,-75.056944,,,,,,,,,,,,,,,,,,
,-15.60875,-75.055278,,,,,,,,,,,,,,,,,,
,-15.609861,-75.053333,,,,,,,,,,,,,,,,,,
,-15.610972,-75.050833,,,,,,,,,,,,,,,,,,
,-15.612639,-75.045,,,,,,,,,,,,,,,,,,
,-15.61875,-75.061667,,,,,,,,,,,,,,,,,,
,-15.619583,-75.059722,,,,,,,,,,,,,,,,,,
,-15.620417,-75.058056,,,,,,,,,,,,,,,,,,
,-15.620139,-75.057222,,,,,,,,,,,,,,,,,,
,-15.619861,-75.056667,,,,,,,,,,,,,,,,,,
,-15.620417,-75.055278,,,,,,,,,,,,,,,,,,
,-15.619861,-75.055278,,,,,,,,,,,,,,,,,,
,-15.61875,-75.055833,,,,,,,,,,,,,,,,,,
,-15.618472,-75.056389,,,,,,,,,,,,,,,,,,
,-15.617917,-75.057222,,,,,,,,,,,,,,,,,,
,-15.617361,-75.058056,,,,,,,,,,,,,,,,,,
,-15.616528,-75.059167,,,,,,,,,,,,,,,,,,
,-15.615694,-75.060278,,,,,,,,,,,,,,,,,,
,-15.614306,-75.061944,,,,,,,,,,,,,,,,,,
,-15.613472,-75.063333,,,,,,,,,,,,,,,,,,
,-15.610694,-75.066667,,,,,,,,,,,,,,,,,,
,-15.609583,-75.068611,,,,,,,,,,,,,,,,,,
,-15.609028,-75.072778,,,,,,,,,,,,,,,,,,
,-15.64875,-75.127778,,,,,,,,,,,,,,,,,,
,-15.648194,-75.125833,,,,,,,,,,,,,,,,,,
,-15.647917,-75.121667,,,,,,,,,,,,,,,,,,
,-15.647083,-75.118611,,,,,,,,,,,,,,,,,,
,-15.647083,-75.116389,,,,,,,,,,,,,,,,,,
,-15.64625,-75.113611,,,,,,,,,,,,,,,,,,
,-15.645972,-75.111111,,,,,,,,,,,,,,,,,,
,-15.645139,-75.108889,,,,,,,,,,,,,,,,,,
,-15.644306,-75.106667,,,,,,,,,,,,,,,,,,
,-15.64375,-75.104167,,,,,,,,,,,,,,,,,,
,-15.642917,-75.101667,,,,,,,,,,,,,,,,,,
,-15.642083,-75.098889,,,,,,,,,,,,,,,,,,
,-15.641528,-75.093056,,,,,,,,,,,,,,,,,,
,-15.64125,-75.090278,,,,,,,,,,,,,,,,,,
,-15.640694,-75.086944,,,,,,,,,,,,,,,,,,
,-15.640417,-75.084167,,,,,,,,,,,,,,,,,,
,-15.639861,-75.080833,,,,,,,,,,,,,,,,,,
,-15.639861,-75.078056,,,,,,,,,,,,,,,,,,
,-15.639583,-75.066389,,,,,,,,,,,,,,,,,,
,-15.639306,-75.063333,,,,,,,,,,,,,,,,,,
,-15.639583,-75.057778,,,,,,,,,,,,,,,,,,
,-15.639583,-75.055,,,,,,,,,,,,,,,,,,
,-15.639583,-75.052222,,,,,,,,,,,,,,,,,,
,-15.639306,-75.049722,,,,,,,,,,,,,,,,,,
,-15.638472,-75.041389,,,,,,,,,,,,,,,,,,
,-15.594861,-75.093333,,,,,,,,,,,,,,,,,,
,-15.59625,-75.091389,,,,,,,,,,,,,,,,,,
,-15.597639,-75.09,,,,,,,,,,,,,,,,,,
,-15.59875,-75.088611,,,,,,,,,,,,,,,,,,
,-15.599306,-75.088333,,,,,,,,,,,,,,,,,,
,-15.599028,-75.088056,,,,,,,,,,,,,,,,,,
,-15.599028,-75.088611,,,,,,,,,,,,,,,,,,
,-15.598472,-75.089167,,,,,,,,,,,,,,,,,,
,-15.597917,-75.090556,,,,,,,,,,,,,,,,,,
,-15.597361,-75.091667,,,,,,,,,,,,,,,,,,
,-15.596528,-75.093056,,,,,,,,,,,,,,,,,,
,-15.595694,-75.094444,,,,,,,,,,,,,,,,,,
,-15.594861,-75.096111,,,,,,,,,,,,,,,,,,
