longitude;latitude;altitude
-103.34197;-1.76526;0
-104.03593;-2.04002;0
-104.05336;-2.03235;0
-104.21467;-2.08723;0
-104.0292;0.0089;0
-104.00922;0.0128;0
-105.38758;-0.61639;0
-105.48214;-0.65356;0
-106.05087;-0.48999;0
-106.04035;-0.49497;0
-106.02303;-0.49939;0
-105.97072;-0.50238;0
-107.38313;0.18213;0
-107.30446;0.08393;0
-107.37597;0.11238;0
-106.93408;-0.1926;0
-106.92751;-0.19618;0
-107.02533;0.25114;0
-106.87067;0.13931;0
-107.31257;0.16524;0
-107.31506;0.15674;0
-107.32995;0.12656;0
-108.42461;-1.77032;0
-108.42141;-1.77442;0
-108.48412;-1.23203;0
-107.44037;-0.50582;0
-107.42789;-0.5055;0
-107.45817;-0.49389;0
-107.46964;-0.49451;0
-107.47653;-0.4948;0
-106.74736;-0.40166;0
-106.72377;-0.33956;0
-106.67903;-0.30782;0
-103.68833;-1.74159;0
-103.7068;-1.7086;0
-103.73278;-1.6745;0
-103.02022;-1.67812;0
-103.05357;-1.68325;0
-103.00593;-1.68655;0
-104.04406;-2.03647;0
-104.05942;-2.02968;0
-104.07411;-2.02388;0
-104.09516;-2.0145;0
-104.01624;0.0108;0
-105.41027;-0.60964;0
-105.49162;-0.65141;0
-105.4731;-0.65531;0
-105.44472;-0.66009;0
-105.7472;-0.37494;0
-106.0591;-0.4859;0
-105.97932;-0.5013;0
-105.96204;-0.5043;0
-105.95232;-0.50598;0
-105.93125;-0.5103;0
-107.30653;0.09559;0
-107.2714;0.16784;0
-107.27033;0.15893;0
-106.94683;-0.12949;0
-106.91144;-0.20602;0
-107.01269;0.3248;0
-107.02212;0.25998;0
-106.87762;0.14651;0
-107.30951;0.17419;0
-107.3239;0.13744;0
-106.79092;-0.28511;0
-108.45421;-1.74693;0
-107.49542;-0.49231;0
-107.53459;-0.49319;0
-107.60873;-0.48394;0
-107.62079;-0.48173;0
-106.69334;-0.31855;0
-103.74309;-1.6627;0
-103.01449;-1.67861;0
-104.00364;-0.38367;0
-104.0795;-0.0024;0
-104.04616;0.0057;0
-104.03702;0.00763;0
-105.4449;-0.60183;0
-105.42217;-0.60666;0
-105.54125;-0.63685;0
-105.52527;-0.64244;0
-105.49966;-0.64957;0
-105.46244;-0.65774;0
-105.45548;-0.65896;0
-106.04528;-0.49263;0
-107.34826;0.16208;0
-107.34041;0.15755;0
-107.29219;0.14118;0
-107.27315;0.17723;0
-106.94973;-0.11637;0
-106.91953;-0.20131;0
-106.90241;-0.20843;0
-107.01618;0.29485;0
-107.01709;0.28844;0
-107.01821;0.27588;0
-106.89792;0.16913;0
-107.32633;0.13221;0
-107.33725;0.11742;0
-107.19402;-0.00357;0
-107.18677;-0.01015;0
-104.85458;-0.59318;0
-108.43069;-1.76517;0
-107.50821;-0.49278;0
-106.77078;-0.37743;0
-106.53107;-0.17032;0
-106.42319;-0.10555;0
-106.40905;-0.09589;0
-103.72701;-1.68175;0
-103.03369;-1.68043;0
-104.05499;0.00356;0
-105.41984;-0.66166;0
-106.07596;-0.48269;0
-105.98899;-0.50041;0
-105.94309;-0.50808;0
-105.91958;-0.51158;0
-107.33097;0.15258;0
-107.28863;0.08634;0
-107.26766;0.10585;0
-107.26747;0.09453;0
-107.26784;0.07363;0
-106.94438;-0.13972;0
-106.93959;-0.16295;0
-107.01376;0.33378;0
-106.88495;0.1541;0
-107.31946;0.14642;0
-107.20106;0.00165;0
-105.44536;-0.33183;0
-105.43371;-0.33233;0
-104.86709;-0.59547;0
-104.84198;-0.59017;0
-104.82895;-0.58722;0
-104.75297;-0.56488;0
-104.7438;-0.56291;0
-104.70087;-0.55769;0
-104.63815;-0.54778;0
-104.61016;-0.538;0
-107.54654;-0.49284;0
-107.56266;-0.49104;0
-107.58963;-0.48713;0
-107.5982;-0.48576;0
-106.55006;-0.18468;0
-106.53972;-0.17657;0
-106.47497;-0.13652;0
-106.44412;-0.119;0
-106.39975;-0.08887;0
-106.39069;-0.08248;0
-103.99018;-0.38505;0
-103.94485;-0.38573;0
-105.43023;-0.60443;0
-105.43431;-0.66071;0
-107.30541;0.14548;0
-107.28155;0.13837;0
-107.12724;-0.00132;0
-107.09169;-0.01426;0
-107.08153;-0.01929;0
-107.26949;0.14637;0
-107.2676;0.08376;0
-107.04476;0.0795;0
-106.93767;-0.17742;0
-107.01866;0.29228;0
-106.93606;0.20947;0
-106.89213;0.16273;0
-105.45647;-0.33154;0
-105.41869;-0.33489;0
-106.73224;-0.31327;0
-106.05819;-0.44884;0
-105.75596;-0.43443;0
-104.8038;-0.57946;0
-104.77671;-0.57188;0
-104.76735;-0.56882;0
-104.6763;-0.55466;0
-104.66538;-0.55257;0
-104.64993;-0.54983;0
-104.61817;-0.54334;0
-108.46043;-1.74204;0
-107.57285;-0.49013;0
-106.79465;-0.38723;0
-106.58333;-0.20489;0
