time,latitude,longitude,depth,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magNst,status,locationSource,magSource
,-0.31891,-107.04387,,,,,,,,,,,,,,,,,
,-0.29944,-111.67465,,,,,,,,,,,,,,,,,
,0.38962,-107.53007,,,,,,,,,,,,,,,,,
,0.02986,-107.35868,,,,,,,,,,,,,,,,,
,0.49761,-107.71356,,,,,,,,,,,,,,,,,
,-0.56498,-108.58752,,,,,,,,,,,,,,,,,
,-1.89363,-111.94664,,,,,,,,,,,,,,,,,
,-0.559,-108.58421,,,,,,,,,,,,,,,,,
,-1.51317,-106.68503,,,,,,,,,,,,,,,,,
,-1.53551,-106.67013,,,,,,,,,,,,,,,,,
,-0.77319,-106.80496,,,,,,,,,,,,,,,,,
,-1.14601,-106.5783,,,,,,,,,,,,,,,,,
,-1.14343,-106.56827,,,,,,,,,,,,,,,,,
,-1.2482,-106.7658,,,,,,,,,,,,,,,,,
,-1.32301,-106.7756,,,,,,,,,,,,,,,,,
,-0.03968,-106.16014,,,,,,,,,,,,,,,,,
,-1.40473,-106.86458,,,,,,,,,,,,,,,,,
,-1.37485,-106.90629,,,,,,,,,,,,,,,,,
,-1.05457,-106.58314,,,,,,,,,,,,,,,,,
,-1.22394,-106.60904,,,,,,,,,,,,,,,,,
,-1.53038,-106.67496,,,,,,,,,,,,,,,,,
,-1.25441,-106.65071,,,,,,,,,,,,,,,,,
,-0.19672,-104.4509,,,,,,,,,,,,,,,,,
,-0.19821,-104.44676,,,,,,,,,,,,,,,,,
,-1.37988,-106.84538,,,,,,,,,,,,,,,,,
,-0.56015,-103.18878,,,,,,,,,,,,,,,,,
,-1.24582,-106.77289,,,,,,,,,,,,,,,,,
,-0.78895,-106.62754,,,,,,,,,,,,,,,,,
,-0.77707,-106.78528,,,,,,,,,,,,,,,,,
,-0.19176,-104.44637,,,,,,,,,,,,,,,,,
,-1.03279,-113.3453,,,,,,,,,,,,,,,,,
,0.19779,-106.49059,,,,,,,,,,,,,,,,,
,-1.04468,-113.34498,,,,,,,,,,,,,,,,,
,0.22238,-106.52129,,,,,,,,,,,,,,,,,
,0.20403,-106.49753,,,,,,,,,,,,,,,,,
,-0.30338,-105.40629,,,,,,,,,,,,,,,,,
,-0.06353,-108.02235,,,,,,,,,,,,,,,,,
,-0.26844,-105.66815,,,,,,,,,,,,,,,,,
,0.03706,-107.90411,,,,,,,,,,,,,,,,,
,-0.09792,-107.98094,,,,,,,,,,,,,,,,,
,-0.57038,-108.59139,,,,,,,,,,,,,,,,,
,-1.51962,-104.44024,,,,,,,,,,,,,,,,,
,-2.15692,-104.03413,,,,,,,,,,,,,,,,,
,-1.51995,-104.4303,,,,,,,,,,,,,,,,,
,-3.56079,-98.83053,,,,,,,,,,,,,,,,,
,-0.52645,-107.11313,,,,,,,,,,,,,,,,,
,-1.08098,-105.70801,,,,,,,,,,,,,,,,,
,-0.60552,-103.802,,,,,,,,,,,,,,,,,
,0.08765,-107.20576,,,,,,,,,,,,,,,,,
,-1.86993,-102.65297,,,,,,,,,,,,,,,,,
,-0.41148,-108.02015,,,,,,,,,,,,,,,,,
,-0.40798,-108.00557,,,,,,,,,,,,,,,,,
,-0.87847,-105.48352,,,,,,,,,,,,,,,,,
,-1.86951,-104.04784,,,,,,,,,,,,,,,,,
,-0.21292,-105.79243,,,,,,,,,,,,,,,,,
,-0.39538,-105.93256,,,,,,,,,,,,,,,,,
,-0.03632,-107.05594,,,,,,,,,,,,,,,,,
,-0.53739,-105.55199,,,,,,,,,,,,,,,,,
,-0.53258,-105.51288,,,,,,,,,,,,,,,,,
,0.0197,-107.15672,,,,,,,,,,,,,,,,,
,-0.39892,-105.91846,,,,,,,,,,,,,,,,,
,-0.02631,-107.12599,,,,,,,,,,,,,,,,,
,0.02105,-107.13528,,,,,,,,,,,,,,,,,
,-0.03796,-107.10067,,,,,,,,,,,,,,,,,
,-0.03233,-107.08738,,,,,,,,,,,,,,,,,
,0.02466,-107.0922,,,,,,,,,,,,,,,,,
,-0.53639,-105.54143,,,,,,,,,,,,,,,,,
,0.00708,-107.06408,,,,,,,,,,,,,,,,,
