longitude,latitude,altitude
-79.87614,-17.93437,0
-79.87716,-17.93282,0
-79.75865,-18.70461,0
-79.99397,-19.00033,0
-79.91127,-17.69835,0
-79.75885,-17.9612,0
-77.93814,-19.34241,0
-79.79283,-18.65121,0
-79.75848,-18.09585,0
-79.70983,-18.57573,0
-79.71376,-18.56815,0
-79.74591,-18.78495,0
-79.78645,-18.71771,0
-79.79142,-18.70896,0
-79.81036,-18.66618,0
-79.64626,-18.75208,0
-79.766,-18.07468,0
-79.87533,-17.93713,0
-79.88743,-17.88596,0
-79.26375,-18.25837,0
-79.67127,-18.62703,0
-79.74743,-18.77685,0
-79.7891,-18.71498,0
-79.81167,-18.66425,0
-80.06282,-19.09365,0
-79.76538,-18.06808,0
-79.66818,-18.63406,0
-80.11645,-18.65692,0
-80.11983,-18.6547,0
-79.6554,-18.74123,0
-79.6576,-18.73575,0
-79.7634,-17.8412,0
-79.65948,-18.15442,0
-79.61956,-18.25551,0
-79.6404,-18.69378,0
-79.71138,-17.92943,0
-80.46668,-18.29981,0
-78.84533,-18.60767,0
-74.97241,-20.43144,0
-74.974,-20.4292,0
-74.97587,-20.42994,0
-74.97427,-20.43017,0
-77.95806,-19.65307,0
-77.9647,-19.64759,0
-79.62592,-18.84704,0
-79.70361,-18.82092,0
-79.72513,-18.79828,0
-79.74525,-18.79144,0
-79.75496,-18.77594,0
-79.7661,-18.74938,0
-79.77125,-18.74181,0
-79.66248,-19.19897,0
-79.73985,-17.87202,0
-79.70846,-17.9067,0
-80.46265,-18.30204,0
-79.06873,-18.53302,0
-79.2091,-19.08841,0
-79.209,-19.08674,0
-77.46751,-20.41447,0
-77.4689,-20.41739,0
-74.75491,-20.45054,0
-74.97338,-20.43004,0
-74.97492,-20.43019,0
-77.94613,-19.66476,0
-77.9497,-19.65984,0
-77.95195,-19.65744,0
-79.62641,-18.84439,0
-79.73959,-18.79639,0
-79.75591,-18.76924,0
-79.7609,-18.76008,0
-79.7667,-18.74805,0
-79.77258,-18.74018,0
-80.00656,-18.73501,0
-80.01118,-18.7308,0
-79.72486,-18.81553,0
-79.73912,-18.10573,0
-79.74526,-18.09863,0
-79.76958,-18.03639,0
-79.76969,-17.90439,0
-79.71356,-17.91912,0
-79.77219,-18.09142,0
-79.77317,-18.09236,0
-79.47382,-18.54915,0
-79.52324,-19.06855,0
-78.83455,-18.62316,0
-78.83936,-18.62047,0
-79.03358,-18.40015,0
-79.03494,-18.39376,0
-77.46633,-20.41268,0
-77.46846,-20.41558,0
-77.47091,-20.42071,0
-74.75569,-20.45366,0
-74.9746,-20.42907,0
-77.94252,-19.67224,0
-77.94826,-19.662,0
-77.95423,-19.6559,0
-79.6272,-18.84212,0
-79.69831,-18.82881,0
-79.74674,-18.78873,0
-79.75312,-18.77766,0
-79.76419,-18.75507,0
-79.76539,-18.75106,0
-79.76776,-18.74537,0
-79.7697,-18.74335,0
-79.77667,-18.73251,0
-80.01016,-18.73194,0
-79.72055,-18.82512,0
-79.70773,-19.16962,0
-79.65936,-19.20501,0
-79.73593,-18.10834,0
-79.74694,-18.09683,0
-79.74847,-18.09198,0
-79.77002,-18.03731,0
-79.76868,-18.03462,0
-79.76823,-18.0334,0
-79.72496,-17.8895,0
-79.7419,-17.86729,0
-79.694,-17.92422,0
-79.71039,-17.93078,0
-79.71347,-17.92209,0
-79.65353,-18.14624,0
-79.65591,-18.14657,0
-79.65725,-18.14801,0
-79.65925,-18.14863,0
-79.77093,-18.09553,0
-80.30936,-18.3266,0
-79.82807,-18.45892,0
-78.84006,-18.6187,0
-79.0332,-18.40429,0
-79.20957,-19.08789,0
-77.95989,-19.6515,0
-77.96325,-19.64866,0
-79.69354,-18.8517,0
-79.69356,-18.84803,0
-79.71256,-18.80851,0
-79.72226,-18.79975,0
-79.74368,-18.7933,0
-79.75547,-18.77323,0
