time;latitude;longitude;depth;magType;nst;gap;dmin;rms;net;id;updated;place;type;horizontalError;depthError;magError;magNst;status;locationSource;magSource
;-4.9861;-81.1651;;;;;;;;;;;;;;;;;;
;-4.962;-81.2031;;;;;;;;;;;;;;;;;;
;-9.085694;-78.688056;;;;;;;;;;;;;;;;;;
;-9.008472;-78.731111;;;;;;;;;;;;;;;;;;
;-9.064306;-78.735556;;;;;;;;;;;;;;;;;;
;-9.083472;-78.689722;;;;;;;;;;;;;;;;;;
;-9.120972;-78.683333;;;;;;;;;;;;;;;;;;
;-9.164583;-78.672222;;;;;;;;;;;;;;;;;;
;-8.938472;-78.800278;;;;;;;;;;;;;;;;;;
;-8.835972;-78.830556;;;;;;;;;;;;;;;;;;
;-8.949028;-78.761667;;;;;;;;;;;;;;;;;;
;-9.146806;-78.678889;;;;;;;;;;;;;;;;;;
;-9.202639;-78.672778;;;;;;;;;;;;;;;;;;
;-9.225694;-78.675;;;;;;;;;;;;;;;;;;
;-9.146528;-78.718889;;;;;;;;;;;;;;;;;;
;-9.100694;-78.758889;;;;;;;;;;;;;;;;;;
;-5.641528;-80.949167;;;;;;;;;;;;;;;;;;
;-5.695972;-80.936111;;;;;;;;;;;;;;;;;;
;-5.689306;-80.947778;;;;;;;;;;;;;;;;;;
;-5.731806;-80.967778;;;;;;;;;;;;;;;;;;
;-5.734583;-80.954444;;;;;;;;;;;;;;;;;;
;-5.682917;-80.971111;;;;;;;;;;;;;;;;;;
;-5.721528;-80.944722;;;;;;;;;;;;;;;;;;
;-5.702917;-80.936389;;;;;;;;;;;;;;;;;;
;-12.096;-77.274099;;;;;;;;;;;;;;;;;;
;-12.0616;-77.299399;;;;;;;;;;;;;;;;;;
;-12.1146;-77.330899;;;;;;;;;;;;;;;;;;
;-12.0872;-77.2961;;;;;;;;;;;;;;;;;;
;-12.0815;-77.2774;;;;;;;;;;;;;;;;;;
;-11.9989;-77.3399;;;;;;;;;;;;;;;;;;
;-12.0259;-77.258199;;;;;;;;;;;;;;;;;;
;-12.4674;-76.867;;;;;;;;;;;;;;;;;;
;-12.4427;-76.865099;;;;;;;;;;;;;;;;;;
;-12.3087;-76.957499;;;;;;;;;;;;;;;;;;
;-11.9966;-77.3016;;;;;;;;;;;;;;;;;;
;-11.9954;-77.3041;;;;;;;;;;;;;;;;;;
;-12.4094;-76.8582;;;;;;;;;;;;;;;;;;
;-12.4541;-76.8623;;;;;;;;;;;;;;;;;;
;-12.4832;-76.867799;;;;;;;;;;;;;;;;;;
;-12.2884;-77.0597;;;;;;;;;;;;;;;;;;
;-12.2897;-77.07;;;;;;;;;;;;;;;;;;
;-12.2835;-77.1161;;;;;;;;;;;;;;;;;;
;-12.2452;-77.1311;;;;;;;;;;;;;;;;;;
;-12.2697;-77.1102;;;;;;;;;;;;;;;;;;
;-11.9568;-77.212899;;;;;;;;;;;;;;;;;;
;-11.8045;-77.3408;;;;;;;;;;;;;;;;;;
;-11.8644;-77.3012;;;;;;;;;;;;;;;;;;
;-11.691;-77.270899;;;;;;;;;;;;;;;;;;
;-11.6555;-77.3059;;;;;;;;;;;;;;;;;;
;-11.6675;-77.336599;;;;;;;;;;;;;;;;;;
;-9.100972;-78.695556;;;;;;;;;;;;;;;;;;
;-8.925417;-78.793889;;;;;;;;;;;;;;;;;;
;-8.839028;-78.829167;;;;;;;;;;;;;;;;;;
;-8.94875;-78.785833;;;;;;;;;;;;;;;;;;
;-9.11875;-78.690556;;;;;;;;;;;;;;;;;;
;-9.165139;-78.671111;;;;;;;;;;;;;;;;;;
;-9.204028;-78.6775;;;;;;;;;;;;;;;;;;
;-9.127083;-78.68;;;;;;;;;;;;;;;;;;
;-9.109028;-78.685;;;;;;;;;;;;;;;;;;
;-9.090417;-78.709444;;;;;;;;;;;;;;;;;;
