longitude,latitude,altitude
-79.97403,-19.13396,0
-79.97584,-19.13204,0
-80.01443,-19.11817,0
-79.20793,-18.82201,0
-79.22758,-18.8173,0
-79.24777,-18.81893,0
-79.25656,-18.82251,0
-79.27923,-18.83521,0
-79.28517,-18.84113,0
-78.78257,-19.09619,0
-79.13302,-19.17792,0
-79.14311,-19.16425,0
-80.36651,-18.5848,0
-80.37253,-18.58575,0
-80.37417,-18.58636,0
-80.37615,-18.5874,0
-80.37806,-18.5886,0
-80.3802,-18.58989,0
-80.38657,-18.58785,0
-80.39029,-18.5849,0
-80.3947,-18.58152,0
-80.39806,-18.57708,0
-81.9744,-18.34865,0
-81.98104,-18.34976,0
-82.01333,-18.37092,0
-82.01414,-18.37677,0
-82.01344,-18.37908,0
-81.9703,-18.16815,0
-81.97657,-18.16697,0
-81.9828,-18.16507,0
-81.99109,-18.16499,0
-81.99437,-18.16586,0
-82.0213,-18.16359,0
-82.03588,-18.16229,0
-82.04515,-18.16162,0
-82.04781,-18.16417,0
-82.05002,-18.16886,0
-81.63469,-18.57072,0
-80.44495,-17.56486,0
-79.21832,-18.81959,0
-79.23203,-18.81611,0
-79.2372,-18.81554,0
-78.81442,-19.13927,0
-79.13754,-19.17205,0
-79.14151,-19.16853,0
-80.36159,-18.58561,0
-81.98483,-18.35004,0
-81.99511,-18.35366,0
-82.01064,-18.35908,0
-81.95338,-18.16889,0
-81.95858,-18.16865,0
-81.96751,-18.16829,0
-81.97426,-18.16743,0
-81.9865,-18.16474,0
-82.01438,-18.16523,0
-82.02622,-18.16277,0
-82.0318,-18.16258,0
-81.63326,-18.57221,0
-80.44136,-17.56621,0
-79.20757,-18.87446,0
-79.14509,-19.16172,0
-80.35609,-18.58697,0
-80.36943,-18.58491,0
-81.99827,-18.35466,0
-82.01412,-18.37441,0
-81.99861,-18.16676,0
-80.43517,-17.56829,0
-79.22209,-18.81847,0
-79.28142,-18.83807,0
-80.38353,-18.59038,0
-81.971,-18.34833,0
-82.00573,-18.35821,0
-81.98134,-18.16572,0
-82.00682,-18.16676,0
-79.24213,-18.81666,0
-80.38159,-18.59064,0
-81.84206,-18.39471,0
-81.98942,-18.3518,0
-81.97958,-18.16625,0
-82.01062,-18.16565,0
-82.01848,-18.1641,0
-80.46646,-17.55178,0
-79.45407,-18.88116,0
-79.46109,-18.87467,0
-79.46655,-18.86905,0
-79.20654,-18.82492,0
-78.8089,-19.14397,0
-78.8191,-19.12986,0
-78.82315,-19.12146,0
-78.82704,-19.11311,0
-78.83619,-19.09595,0
-80.28112,-18.64327,0
