time,latitude,longitude,depth,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
,-5.5491,-81.2708,,,,,,,,,,,,,,,,,,
,-5.5435,-81.267299,,,,,,,,,,,,,,,,,,
,-5.5383,-81.263699,,,,,,,,,,,,,,,,,,
,-5.5332,-81.262499,,,,,,,,,,,,,,,,,,
,-5.536,-81.263199,,,,,,,,,,,,,,,,,,
,-5.5383,-81.2638,,,,,,,,,,,,,,,,,,
,-5.5362,-81.2645,,,,,,,,,,,,,,,,,,
,-5.5329,-81.264999,,,,,,,,,,,,,,,,,,
,-5.5108,-81.276099,,,,,,,,,,,,,,,,,,
,-5.5006,-81.2792,,,,,,,,,,,,,,,,,,
,-5.4949,-81.281799,,,,,,,,,,,,,,,,,,
,-5.4895,-81.285,,,,,,,,,,,,,,,,,,
,-5.4844,-81.288599,,,,,,,,,,,,,,,,,,
,-5.4794,-81.2921,,,,,,,,,,,,,,,,,,
,-5.4748,-81.2961,,,,,,,,,,,,,,,,,,
,-5.4701,-81.299899,,,,,,,,,,,,,,,,,,
,-5.4658,-81.303999,,,,,,,,,,,,,,,,,,
,-5.461,-81.3079,,,,,,,,,,,,,,,,,,
,-5.4571,-81.3124,,,,,,,,,,,,,,,,,,
,-5.4532,-81.317,,,,,,,,,,,,,,,,,,
,-5.4489,-81.3213,,,,,,,,,,,,,,,,,,
,-5.4438,-81.324799,,,,,,,,,,,,,,,,,,
,-5.4383,-81.3277,,,,,,,,,,,,,,,,,,
,-5.4328,-81.3304,,,,,,,,,,,,,,,,,,
,-5.4274,-81.333,,,,,,,,,,,,,,,,,,
,-5.4216,-81.3344,,,,,,,,,,,,,,,,,,
,-5.4202,-81.3349,,,,,,,,,,,,,,,,,,
,-5.4232,-81.334299,,,,,,,,,,,,,,,,,,
,-5.4246,-81.333599,,,,,,,,,,,,,,,,,,
,-5.4207,-81.3333,,,,,,,,,,,,,,,,,,
,-5.4187,-81.3331,,,,,,,,,,,,,,,,,,
,-5.2791,-81.401,,,,,,,,,,,,,,,,,,
,-5.2623,-81.4014,,,,,,,,,,,,,,,,,,
,-5.2561,-81.401299,,,,,,,,,,,,,,,,,,
,-5.25,-81.4012,,,,,,,,,,,,,,,,,,
,-5.244,-81.401299,,,,,,,,,,,,,,,,,,
,-5.238,-81.401299,,,,,,,,,,,,,,,,,,
,-5.2318,-81.401299,,,,,,,,,,,,,,,,,,
,-5.2257,-81.4014,,,,,,,,,,,,,,,,,,
,-5.2196,-81.401099,,,,,,,,,,,,,,,,,,
,-5.2135,-81.4008,,,,,,,,,,,,,,,,,,
,-5.2073,-81.400699,,,,,,,,,,,,,,,,,,
,-5.2011,-81.4003,,,,,,,,,,,,,,,,,,
,-5.1954,-81.399499,,,,,,,,,,,,,,,,,,
,-5.1977,-81.400399,,,,,,,,,,,,,,,,,,
,-5.1997,-81.400899,,,,,,,,,,,,,,,,,,
,-5.199,-81.402699,,,,,,,,,,,,,,,,,,
,-5.1967,-81.4051,,,,,,,,,,,,,,,,,,
,-5.1947,-81.4032,,,,,,,,,,,,,,,,,,
,-5.2004,-81.4031,,,,,,,,,,,,,,,,,,
,-5.2061,-81.4033,,,,,,,,,,,,,,,,,,
,-5.212,-81.4033,,,,,,,,,,,,,,,,,,
,-5.218,-81.4031,,,,,,,,,,,,,,,,,,
,-5.224,-81.403,,,,,,,,,,,,,,,,,,
,-5.2297,-81.403399,,,,,,,,,,,,,,,,,,
,-5.2354,-81.403399,,,,,,,,,,,,,,,,,,
,-5.2412,-81.403399,,,,,,,,,,,,,,,,,,
,-5.2468,-81.4033,,,,,,,,,,,,,,,,,,
,-5.2526,-81.4033,,,,,,,,,,,,,,,,,,
,-5.2583,-81.4033,,,,,,,,,,,,,,,,,,
,-5.2641,-81.4031,,,,,,,,,,,,,,,,,,
,-5.2697,-81.4032,,,,,,,,,,,,,,,,,,
,-5.2754,-81.4033,,,,,,,,,,,,,,,,,,
,-5.2816,-81.4033,,,,,,,,,,,,,,,,,,
,-5.2838,-81.4033,,,,,,,,,,,,,,,,,,
,-5.2806,-81.404,,,,,,,,,,,,,,,,,,
,-5.2777,-81.403799,,,,,,,,,,,,,,,,,,
,-5.2723,-81.4057,,,,,,,,,,,,,,,,,,
,-5.27,-81.4066,,,,,,,,,,,,,,,,,,
,-5.2793,-81.4031,,,,,,,,,,,,,,,,,,
,-5.2689,-81.4033,,,,,,,,,,,,,,,,,,
,-5.2625,-81.4032,,,,,,,,,,,,,,,,,,
,-5.2562,-81.4033,,,,,,,,,,,,,,,,,,
,-5.25,-81.4032,,,,,,,,,,,,,,,,,,
,-5.2438,-81.4031,,,,,,,,,,,,,,,,,,
,-5.2377,-81.4033,,,,,,,,,,,,,,,,,,
,-5.2314,-81.4033,,,,,,,,,,,,,,,,,,
,-5.225,-81.4032,,,,,,,,,,,,,,,,,,
,-5.2187,-81.4032,,,,,,,,,,,,,,,,,,
,-5.2123,-81.4035,,,,,,,,,,,,,,,,,,
,-5.2077,-81.4041,,,,,,,,,,,,,,,,,,
,-5.2105,-81.4048,,,,,,,,,,,,,,,,,,
,-5.2122,-81.404499,,,,,,,,,,,,,,,,,,
,-5.2098,-81.4057,,,,,,,,,,,,,,,,,,
,-5.2059,-81.407699,,,,,,,,,,,,,,,,,,
,-5.1945,-81.4041,,,,,,,,,,,,,,,,,,
,-5.2039,-81.4031,,,,,,,,,,,,,,,,,,
,-5.2039,-81.403799,,,,,,,,,,,,,,,,,,
,-5.201,-81.403799,,,,,,,,,,,,,,,,,,
,-5.1983,-81.403599,,,,,,,,,,,,,,,,,,
,-5.1953,-81.4033,,,,,,,,,,,,,,,,,,
,-5.2043,-81.4032,,,,,,,,,,,,,,,,,,
,-5.2104,-81.402899,,,,,,,,,,,,,,,,,,
,-5.2162,-81.4032,,,,,,,,,,,,,,,,,,
,-5.2221,-81.4032,,,,,,,,,,,,,,,,,,
,-5.2282,-81.4032,,,,,,,,,,,,,,,,,,
,-5.2337,-81.4032,,,,,,,,,,,,,,,,,,
,-5.2394,-81.4032,,,,,,,,,,,,,,,,,,
,-5.2453,-81.4031,,,,,,,,,,,,,,,,,,
,-5.2512,-81.4032,,,,,,,,,,,,,,,,,,
,-5.2572,-81.4033,,,,,,,,,,,,,,,,,,
,-5.2632,-81.4032,,,,,,,,,,,,,,,,,,
,-5.269,-81.4032,,,,,,,,,,,,,,,,,,
,-5.2734,-81.4035,,,,,,,,,,,,,,,,,,
,-5.2705,-81.4032,,,,,,,,,,,,,,,,,,
,-5.2673,-81.4031,,,,,,,,,,,,,,,,,,
,-5.2653,-81.403399,,,,,,,,,,,,,,,,,,
,-5.2637,-81.403399,,,,,,,,,,,,,,,,,,
