longitude;latitude;altitude
-82.21779;-13.87245;0
-81.68644;-14.15021;0
-81.71199;-14.13662;0
-81.70013;-14.22479;0
-81.70292;-14.22588;0
-81.72351;-14.21068;0
-81.76413;-14.19436;0
-81.79425;-14.18165;0
-81.80372;-14.17845;0
-81.81786;-14.17792;0
-81.86859;-14.17423;0
-81.89324;-14.17365;0
-81.89739;-14.17376;0
-81.90445;-14.16673;0
-81.90911;-14.16025;0
-81.91615;-14.149;0
-81.91886;-14.14619;0
-81.93046;-14.1357;0
-81.89247;-14.2115;0
-81.89526;-14.21309;0
-81.89985;-14.20769;0
-81.91015;-14.20543;0
-81.91502;-14.20259;0
-81.83259;-14.23509;0
-81.85647;-14.23934;0
-81.87151;-14.23619;0
-81.79916;-14.25819;0
-81.80347;-14.25957;0
-81.80653;-14.26101;0
-81.80917;-14.2617;0
-81.83881;-14.2762;0
-81.84531;-14.28139;0
-81.84769;-14.29813;0
-81.89184;-14.36811;0
-81.89136;-14.36617;0
-81.89256;-14.36481;0
-81.89672;-14.36238;0
-81.36673;-14.16287;0
-81.37124;-14.16011;0
-81.43869;-14.1512;0
-81.4586;-14.15266;0
-81.46231;-14.15157;0
-83.01669;-12.82893;0
-82.98885;-12.90595;0
-82.98953;-12.90418;0
-82.99399;-12.90185;0
-82.9986;-12.90123;0
-81.53868;-13.25252;0
-81.54006;-13.25371;0
-81.54668;-13.25755;0
-81.55045;-13.25909;0
-81.56485;-13.26983;0
-81.56843;-13.27186;0
-81.56988;-13.27191;0
-81.62671;-13.3231;0
-81.84503;-13.02151;0
-81.85321;-13.03239;0
-81.86844;-13.04764;0
-81.87457;-13.05099;0
-81.88071;-13.05197;0
-81.88637;-13.06044;0
-81.89762;-13.07332;0
-81.89793;-13.0734;0
-82.03101;-12.98297;0
-82.03152;-12.9833;0
-82.03621;-12.98914;0
-82.03732;-12.99149;0
-82.03829;-12.99222;0
-82.03881;-12.99573;0
-82.20154;-12.96202;0
-82.20313;-12.95767;0
-81.35306;-14.88279;0
-81.36031;-14.87971;0
-80.41445;-17.59313;0
-80.42206;-17.58266;0
-80.42345;-17.58021;0
-86.39108;-14.38032;0
-86.39348;-14.39093;0
-85.22103;-15.39129;0
-85.29845;-15.37845;0
-85.14042;-15.36367;0
-85.15198;-15.36244;0
-85.15822;-15.36202;0
-85.16443;-15.36242;0
-84.6749;-15.27341;0
-84.68135;-15.2763;0
-84.69181;-15.27809;0
-84.69618;-15.27675;0
-84.44013;-15.35985;0
-84.45016;-15.35699;0
-84.45306;-15.35655;0
-83.10618;-15.55616;0
-83.10729;-15.55349;0
-83.10772;-15.55193;0
-83.10969;-15.54139;0
-83.90421;-14.79352;0
-83.92524;-14.80443;0
-83.93939;-14.81165;0
-83.94374;-14.81395;0
-84.08314;-14.76964;0
-84.25248;-14.4994;0
-84.25483;-14.50172;0
-84.25907;-14.50727;0
-84.26101;-14.50934;0
-84.26744;-14.51656;0
-84.26952;-14.51975;0
-84.27233;-14.52446;0
-84.27503;-14.52595;0
-84.27846;-14.5257;0
-84.28162;-14.52544;0
-84.28248;-14.52534;0
-84.29764;-14.528;0
-84.29881;-14.5285;0
-84.53454;-14.52845;0
-84.54073;-14.52758;0
