time,latitude,longitude,depth,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magNst,status,locationSource,magSource
,-13.59098,-82.50399,,,,,,,,,,,,,,,,,
,-0.39122,-101.4223,,,,,,,,,,,,,,,,,
,-0.07486,-104.3766,,,,,,,,,,,,,,,,,
,-0.06291,-104.37705,,,,,,,,,,,,,,,,,
,-1.11568,-101.11976,,,,,,,,,,,,,,,,,
,0.28035,-102.37287,,,,,,,,,,,,,,,,,
,0.2758,-102.39855,,,,,,,,,,,,,,,,,
,-0.63103,-101.27914,,,,,,,,,,,,,,,,,
,-0.60749,-101.18543,,,,,,,,,,,,,,,,,
,-1.18413,-101.6014,,,,,,,,,,,,,,,,,
,-0.61698,-101.29047,,,,,,,,,,,,,,,,,
,-0.63282,-101.16886,,,,,,,,,,,,,,,,,
,-14.02202,-82.21203,,,,,,,,,,,,,,,,,
,-14.06095,-81.56327,,,,,,,,,,,,,,,,,
,-13.48027,-81.99011,,,,,,,,,,,,,,,,,
,-15.34316,-84.45063,,,,,,,,,,,,,,,,,
,-13.59805,-82.19959,,,,,,,,,,,,,,,,,
,-13.97513,-81.40091,,,,,,,,,,,,,,,,,
,-14.01474,-81.20482,,,,,,,,,,,,,,,,,
,-13.68959,-82.25829,,,,,,,,,,,,,,,,,
,-13.97957,-81.39342,,,,,,,,,,,,,,,,,
,-14.01753,-81.20353,,,,,,,,,,,,,,,,,
,-13.48175,-81.99434,,,,,,,,,,,,,,,,,
,-15.35054,-84.10787,,,,,,,,,,,,,,,,,
,-15.22519,-83.96412,,,,,,,,,,,,,,,,,
,-15.2225,-83.96624,,,,,,,,,,,,,,,,,
,-14.02459,-82.20714,,,,,,,,,,,,,,,,,
,-13.60259,-82.18187,,,,,,,,,,,,,,,,,
,-13.67718,-82.27833,,,,,,,,,,,,,,,,,
,-14.36605,-81.64409,,,,,,,,,,,,,,,,,
,-14.06217,-81.5738,,,,,,,,,,,,,,,,,
,-14.02067,-81.7456,,,,,,,,,,,,,,,,,
,-13.96339,-81.49132,,,,,,,,,,,,,,,,,
,-13.93995,-81.55218,,,,,,,,,,,,,,,,,
,-13.95771,-81.27208,,,,,,,,,,,,,,,,,
,-13.96055,-81.28457,,,,,,,,,,,,,,,,,
,-13.57555,-81.75537,,,,,,,,,,,,,,,,,
,-13.50093,-82.02314,,,,,,,,,,,,,,,,,
,-13.55797,-81.94224,,,,,,,,,,,,,,,,,
,-13.58748,-81.96344,,,,,,,,,,,,,,,,,
,-5.89908,-88.03402,,,,,,,,,,,,,,,,,
,-11.55208,-84.98391,,,,,,,,,,,,,,,,,
,-15.34426,-84.43982,,,,,,,,,,,,,,,,,
,-15.33531,-84.53934,,,,,,,,,,,,,,,,,
,-15.32663,-84.0578,,,,,,,,,,,,,,,,,
,-14.88799,-83.38799,,,,,,,,,,,,,,,,,
,-13.56001,-82.23724,,,,,,,,,,,,,,,,,
,-13.55509,-81.93257,,,,,,,,,,,,,,,,,
,-13.55678,-81.93977,,,,,,,,,,,,,,,,,
,-14.88325,-83.39567,,,,,,,,,,,,,,,,,
,-14.09115,-82.35143,,,,,,,,,,,,,,,,,
,-13.92858,-82.40199,,,,,,,,,,,,,,,,,
,-13.68371,-82.26885,,,,,,,,,,,,,,,,,
,-14.31925,-81.72113,,,,,,,,,,,,,,,,,
,-13.58976,-81.96815,,,,,,,,,,,,,,,,,
,-2.25977,-100.51678,,,,,,,,,,,,,,,,,
,-8.54031,-86.03351,,,,,,,,,,,,,,,,,
,-13.95878,-85.01773,,,,,,,,,,,,,,,,,
,-15.33132,-84.04412,,,,,,,,,,,,,,,,,
,-14.88195,-83.40514,,,,,,,,,,,,,,,,,
,-14.09073,-82.35607,,,,,,,,,,,,,,,,,
,-13.97188,-81.40658,,,,,,,,,,,,,,,,,
,-13.93467,-81.5629,,,,,,,,,,,,,,,,,
,-13.50218,-82.02296,,,,,,,,,,,,,,,,,
,-13.56281,-81.94175,,,,,,,,,,,,,,,,,
,-13.92584,-81.40872,,,,,,,,,,,,,,,,,
,-13.73054,-81.50741,,,,,,,,,,,,,,,,,
,-13.57424,-81.75838,,,,,,,,,,,,,,,,,
,-5.89308,-88.02817,,,,,,,,,,,,,,,,,
,-13.92383,-82.40471,,,,,,,,,,,,,,,,,
,-13.96435,-81.4844,,,,,,,,,,,,,,,,,
,-13.98101,-81.39558,,,,,,,,,,,,,,,,,
,-13.47704,-81.99712,,,,,,,,,,,,,,,,,
,-15.34701,-84.1057,,,,,,,,,,,,,,,,,
,-14.01763,-81.73627,,,,,,,,,,,,,,,,,
,-2.25656,-100.49738,,,,,,,,,,,,,,,,,
,-14.04692,-81.66366,,,,,,,,,,,,,,,,,
,-13.93074,-82.40123,,,,,,,,,,,,,,,,,
,-13.96744,-81.38068,,,,,,,,,,,,,,,,,
,-14.01073,-82.25452,,,,,,,,,,,,,,,,,
,-14.01492,-81.20582,,,,,,,,,,,,,,,,,
,-13.91377,-82.1629,,,,,,,,,,,,,,,,,
,-13.77515,-82.05013,,,,,,,,,,,,,,,,,
,-14.09878,-83.49004,,,,,,,,,,,,,,,,,
,-14.68901,-83.02368,,,,,,,,,,,,,,,,,
,-13.82486,-82.02588,,,,,,,,,,,,,,,,,
,-13.82429,-82.02902,,,,,,,,,,,,,,,,,
,-13.08643,-82.45628,,,,,,,,,,,,,,,,,
,-9.89125,-83.34576,,,,,,,,,,,,,,,,,
,-10.9081,-83.16113,,,,,,,,,,,,,,,,,
,-14.305,-82.50849,,,,,,,,,,,,,,,,,
,-13.04946,-82.30101,,,,,,,,,,,,,,,,,
,-13.44988,-83.01245,,,,,,,,,,,,,,,,,
,-13.80242,-81.97023,,,,,,,,,,,,,,,,,
,-13.44652,-83.02292,,,,,,,,,,,,,,,,,
,-13.70752,-83.16533,,,,,,,,,,,,,,,,,
,-10.90938,-83.16213,,,,,,,,,,,,,,,,,
,-11.16554,-83.05028,,,,,,,,,,,,,,,,,
,-11.7227,-82.69464,,,,,,,,,,,,,,,,,
,-11.82369,-82.69086,,,,,,,,,,,,,,,,,
,-14.30935,-82.31518,,,,,,,,,,,,,,,,,
,-13.13483,-82.35994,,,,,,,,,,,,,,,,,
,-13.63888,-82.85191,,,,,,,,,,,,,,,,,
,-13.93501,-81.99849,,,,,,,,,,,,,,,,,
,-13.69269,-83.09303,,,,,,,,,,,,,,,,,
,-13.44816,-83.01722,,,,,,,,,,,,,,,,,
,-14.17142,-82.87255,,,,,,,,,,,,,,,,,
,-13.12029,-82.45317,,,,,,,,,,,,,,,,,
,-14.3025,-82.32873,,,,,,,,,,,,,,,,,
,-15.238,-83.96057,,,,,,,,,,,,,,,,,
,-13.69124,-83.09723,,,,,,,,,,,,,,,,,
,-13.0493,-82.43137,,,,,,,,,,,,,,,,,
,-12.91315,-83.36406,,,,,,,,,,,,,,,,,
,-13.9828,-81.99409,,,,,,,,,,,,,,,,,
,-13.96316,-82.03088,,,,,,,,,,,,,,,,,
,-13.13276,-83.30416,,,,,,,,,,,,,,,,,
,-14.02435,-81.85164,,,,,,,,,,,,,,,,,
,-13.93504,-82.02731,,,,,,,,,,,,,,,,,
,-13.92928,-82.25231,,,,,,,,,,,,,,,,,
,-12.96463,-83.3607,,,,,,,,,,,,,,,,,
,-15.26215,-82.48864,,,,,,,,,,,,,,,,,
,-12.9379,-83.29359,,,,,,,,,,,,,,,,,
,-15.33813,-82.41953,,,,,,,,,,,,,,,,,
,-13.07632,-83.87872,,,,,,,,,,,,,,,,,
,-14.04538,-82.05642,,,,,,,,,,,,,,,,,
,-13.98822,-81.98265,,,,,,,,,,,,,,,,,
,-14.40754,-83.98296,,,,,,,,,,,,,,,,,
,-15.44558,-83.32821,,,,,,,,,,,,,,,,,
,-15.44456,-83.33155,,,,,,,,,,,,,,,,,
,-13.93001,-81.90156,,,,,,,,,,,,,,,,,
,-12.94389,-83.71891,,,,,,,,,,,,,,,,,
,-12.92704,-83.78176,,,,,,,,,,,,,,,,,
,-14.40285,-83.99533,,,,,,,,,,,,,,,,,
,-15.40814,-84.13803,,,,,,,,,,,,,,,,,
,-13.10865,-83.45651,,,,,,,,,,,,,,,,,
,-14.71206,-83.96974,,,,,,,,,,,,,,,,,
,-15.30643,-84.3662,,,,,,,,,,,,,,,,,
,-15.57569,-83.10433,,,,,,,,,,,,,,,,,
,-15.5387,-83.10859,,,,,,,,,,,,,,,,,
,-15.25162,-84.24289,,,,,,,,,,,,,,,,,
,-15.26763,-84.27426,,,,,,,,,,,,,,,,,
,-15.32386,-84.51006,,,,,,,,,,,,,,,,,
,-14.0116,-82.46165,,,,,,,,,,,,,,,,,
,-14.01363,-82.46841,,,,,,,,,,,,,,,,,
,-14.00984,-82.47083,,,,,,,,,,,,,,,,,
,-14.00247,-82.47394,,,,,,,,,,,,,,,,,
,-13.82218,-82.24426,,,,,,,,,,,,,,,,,
